iter	Logloss	Accuracy
97	0.2051475257	0.9396776424
98	0.2042299514	0.9403691686
99	0.2029990808	0.9404755572
100	0.2017986845	0.941273472
101	0.200644439	0.9418054152
102	0.1996877031	0.9428161072
103	0.1988789917	0.9430820788
104	0.1975431353	0.9436672163
105	0.1966719169	0.9444119368
106	0.195387522	0.9455290175
107	0.1946750596	0.9453162402
108	0.1934382005	0.9458481834
109	0.1921186989	0.9466992925
110	0.1908176925	0.947444013
111	0.1898739502	0.9483483164
112	0.1884071556	0.9492526198
113	0.1875501592	0.9495717857
114	0.186287947	0.9506356721
115	0.1854609515	0.9510080323
116	0.1840688233	0.9518591414
117	0.1827843961	0.9524974733
118	0.1814265907	0.9525506676
119	0.1800605968	0.953454971
120	0.1793094087	0.9542528858
121	0.1775719095	0.9553699665
122	0.1764799698	0.9552103835
123	0.17501663	0.9560082983
124	0.1740100042	0.9565402415
125	0.1729227636	0.9570189904
126	0.171765951	0.9576041279
127	0.1708516707	0.9578700995
128	0.1697994694	0.9587744029
129	0.1683386212	0.9595191234
130	0.1670453415	0.9598382893
131	0.1656224232	0.960795787
132	0.1644144373	0.9614341188
133	0.1634232651	0.9622852279
134	0.1623826277	0.9624448109
135	0.1606689362	0.9636150859
136	0.1591040249	0.9646789723
137	0.1577932309	0.9649981382
138	0.1568837687	0.9654236927
139	0.155826468	0.9658492473
140	0.1546263016	0.966966328
141	0.1538227672	0.9672854939
142	0.1526262513	0.9673918825
143	0.15191219	0.9678174371
144	0.1509671208	0.9683493803
145	0.150448023	0.9688281292
146	0.1495243521	0.9695196553
147	0.148798509	0.9702111814
148	0.1484405185	0.9703175701
149	0.1474398763	0.9709559019
150	0.1470896959	0.9709559019
151	0.1464756374	0.9713282621
152	0.1458972002	0.9717006224
153	0.1445395967	0.9729240917
154	0.1436416863	0.9733496463
155	0.1427001012	0.9736156179
156	0.1416578355	0.9745199213
157	0.1407325685	0.9746263099
158	0.13996108	0.9747858929
159	0.1392153648	0.9752646417
160	0.1388184036	0.9755838076
161	0.1378207966	0.9761157508
162	0.1366800584	0.976647694
163	0.1360244149	0.9767008883
164	0.135037316	0.9767540827
165	0.1341987512	0.9774456088
166	0.1335766589	0.977817969
167	0.1327110257	0.9782967179
168	0.1318882689	0.9787754668
169	0.1310909099	0.979147827
170	0.1303498924	0.9794137986
171	0.1297440171	0.9794669929
172	0.1294440402	0.9796797702
173	0.1285684506	0.9801585191
174	0.127714816	0.9805308793
175	0.1270672464	0.9806904623
176	0.1264611731	0.9807436566
177	0.1258088439	0.9807436566
178	0.1249747271	0.9811692111
179	0.1242519073	0.981488377
180	0.1236106415	0.9815947657
181	0.1228006082	0.9822330975
182	0.1220333038	0.9825522634
183	0.1210704411	0.9832437896
184	0.1207295294	0.9830842066
185	0.120309607	0.9832437896
186	0.1194565209	0.9837225384
187	0.1185754626	0.9842544816
188	0.1180151755	0.9846800362
189	0.1173626685	0.9847332305
190	0.1164677272	0.985158785
191	0.1158049326	0.9854247566
192	0.115452552	0.9855843396
193	0.1147014995	0.9859566998
194	0.1143806057	0.9860098941
195	0.1139090132	0.9863290601
196	0.1128911978	0.9868078089
197	0.1128783261	0.9867546146
198	0.1120455743	0.9872865578
199	0.1117251225	0.9870737805
200	0.1110253348	0.9871801692
201	0.1104354977	0.9872333635
202	0.1099355689	0.9874461408
203	0.1092111197	0.9877653067
204	0.1086648329	0.9876057237
205	0.1079628781	0.9882972499
206	0.1074002507	0.9885100271
207	0.1067776425	0.9886164158
208	0.1059538039	0.9887228044
209	0.1054695887	0.9886696101
210	0.1050278778	0.9887759987
211	0.1045677958	0.9887759987
212	0.1040248774	0.9892547476
213	0.1037107147	0.9893611362
214	0.1031917526	0.9895739135
215	0.1022451619	0.9902122453
216	0.1012939863	0.9904782169
217	0.1005846123	0.9905314112
218	0.09996244646	0.9907973828
219	0.09920611017	0.9911165488
220	0.09880385902	0.9911697431
221	0.09843336897	0.9912229374
222	0.09768244021	0.9912229374
223	0.09686833947	0.9915952976
224	0.09621792357	0.9919144635
225	0.09556434128	0.9923400181
226	0.09517410571	0.9924464067
227	0.09439585834	0.9927655726
228	0.09418972276	0.992818767
229	0.09375283686	0.9928719613
230	0.09327672159	0.9931911272
231	0.09278797947	0.9931379329
232	0.09209453116	0.9932975158
233	0.0915407456	0.9936166817
234	0.09099107472	0.9937762647
235	0.09074138137	0.9938826533
236	0.09052389799	0.9937762647
237	0.09014624551	0.9939358477
238	0.08943766356	0.9942018192
239	0.08893770335	0.9941486249
240	0.0883264912	0.9943082079
241	0.08761876332	0.9943614022
242	0.08713732726	0.9945741795
243	0.08689160302	0.9945741795
244	0.0864271461	0.9947869568
245	0.08588931223	0.994999734
246	0.08525341676	0.9951061227
247	0.08475385717	0.9953188999
248	0.08443017192	0.9954784829
249	0.08409353899	0.9954784829
250	0.08368255615	0.9955316772
251	0.08313747761	0.9956912602
252	0.08275452976	0.9957444545
253	0.08244701026	0.9957444545
254	0.08196840215	0.9959040374
255	0.08153020616	0.9960636204
256	0.08143524207	0.9960636204
257	0.0809715311	0.9962232034
258	0.08055115203	0.9962763977
259	0.08001911322	0.9963827863
260	0.07978309426	0.9965955636
261	0.07963626248	0.9965423693
262	0.07917682028	0.9967551466
263	0.07896914416	0.9966487579
264	0.07874493619	0.9967019522
265	0.07827678537	0.9967551466
266	0.077874222	0.9968083409
267	0.07742139488	0.9969679238
268	0.07740267276	0.9969679238
269	0.07701911815	0.9970743125
270	0.0768720938	0.9971275068
271	0.07666143663	0.9971275068
272	0.07632092174	0.9972870897
273	0.07572137555	0.9974466727
274	0.0753684707	0.9973934784
275	0.07497216621	0.9973934784
276	0.07477406014	0.9974466727
277	0.07460823686	0.997499867
278	0.07435597464	0.997499867
279	0.07394755637	0.99765945
280	0.07360365728	0.99765945
281	0.07327916481	0.9977658386
282	0.07277148545	0.9978722272
283	0.07275914471	0.9978722272
284	0.07225922636	0.9979254216
285	0.07195036086	0.9980318102
286	0.07155959536	0.9980318102
287	0.07127171816	0.9979786159
288	0.07082561986	0.9980850045
289	0.07065485769	0.9981381988
290	0.07042025479	0.9981381988
291	0.06998558244	0.9981913932
292	0.06969156654	0.9981913932
293	0.0694771766	0.9981913932
294	0.06912773857	0.9981913932
295	0.06880094577	0.9981913932
296	0.06848141878	0.9982445875
297	0.06813627504	0.9982445875
298	0.06774107178	0.9981381988
299	0.06740718829	0.9981913932
300	0.06695676304	0.9984041704
301	0.06676105751	0.9985637534
302	0.06645134602	0.9985637534
303	0.06597567578	0.9986169477
304	0.06561260949	0.9986169477
305	0.06530755824	0.9986169477
306	0.06495233707	0.9986169477
307	0.06475899668	0.9986169477
308	0.06440784858	0.9987765307
309	0.06395823291	0.9987765307
310	0.06375100691	0.9987765307
311	0.06364993722	0.9987233363
312	0.06364360333	0.9987233363
313	0.06340917788	0.9987233363
314	0.06312672754	0.9987765307
315	0.06289934681	0.9987765307
316	0.06273874264	0.9987765307
317	0.06244728305	0.9987233363
318	0.06198380676	0.9989893079
319	0.0618146535	0.9990425023
320	0.06146356985	0.9991488909
321	0.06108996405	0.9991488909
322	0.06077100366	0.9992020852
323	0.06032038123	0.9992020852
324	0.05985205191	0.9992552795
325	0.0595849464	0.9992020852
326	0.0592421196	0.9993084739
327	0.05905638472	0.9993084739
328	0.05883844298	0.9993616682
329	0.05849822222	0.9993616682
330	0.05814540657	0.9994680568
331	0.0578929984	0.9995212511
332	0.05777408849	0.9995212511
333	0.05747212989	0.9995744454
334	0.05723849253	0.9995744454
335	0.05708235774	0.9995744454
336	0.05693926765	0.9996276398
337	0.05664297887	0.9996808341
338	0.05639342502	0.9996808341
339	0.05596514534	0.9997340284
340	0.0556309045	0.999840417
341	0.05513107668	0.9999468057
342	0.05496075323	0.9999468057
343	0.05463733618	0.9999468057
344	0.05444624797	0.9999468057
345	0.05421090316	0.9999468057
346	0.05406826272	0.9999468057
347	0.05398369056	0.9999468057
348	0.05373185432	0.9999468057
349	0.05346604204	0.9999468057
350	0.05308808788	0.9999468057
351	0.05287625717	0.9999468057
352	0.05270699098	0.9999468057
353	0.05246678342	0.9999468057
354	0.05215732468	0.9999468057
355	0.05192904803	0.9999468057
356	0.05151294679	0.9999468057
357	0.05115398044	0.9999468057
358	0.0509609085	0.9999468057
359	0.0507219896	0.9999468057
360	0.05054882529	0.9999468057
361	0.05044985461	0.9999468057
362	0.05021237059	0.9999468057
363	0.050038445	0.9999468057
364	0.04992057888	0.9999468057
365	0.04976188506	0.9999468057
366	0.04965586029	0.9999468057
367	0.04944513723	0.9999468057
368	0.04916080904	0.9999468057
369	0.04895639183	0.9999468057
370	0.04867537031	0.9999468057
371	0.04850973505	0.9999468057
372	0.04822830248	0.9999468057
373	0.0482004462	0.9999468057
374	0.0480351422	0.9999468057
375	0.04781480518	0.9999468057
376	0.04756443569	0.9999468057
377	0.04737978731	0.9999468057
378	0.04714853237	0.9999468057
379	0.04689849028	0.9999468057
380	0.04671635301	0.9999468057
381	0.04650732254	1
382	0.04628457745	1
383	0.04601570962	0.9999468057
384	0.04601344444	0.9999468057
385	0.04591871485	0.9999468057
386	0.04562493884	0.9999468057
387	0.04539091678	1
388	0.04508628755	1
389	0.04489288356	1
390	0.04474277292	1
391	0.04453957184	1
392	0.04419985567	1
393	0.04400580792	1
394	0.04376990027	1
395	0.04357433092	1
396	0.04339293875	1
397	0.04329502538	1
398	0.04311854961	1
399	0.04297825638	1
400	0.04276911771	1
401	0.04264813858	1
402	0.04248938466	1
403	0.04234373374	1
404	0.04215498684	1
405	0.04196154457	1
406	0.04178229269	1
407	0.04163943978	1
408	0.04146378492	1
409	0.04138475898	1
410	0.0412307001	1
411	0.04105736632	1
412	0.04087501966	1
413	0.04070703308	1
414	0.0405854324	1
415	0.04042315405	1
416	0.04022188769	1
417	0.04013747071	1
418	0.03983216025	1
419	0.0396504811	1
420	0.03939988619	1
421	0.03937248943	1
422	0.03929928378	1
423	0.03912178107	1
424	0.03905959218	1
425	0.03893347842	1
426	0.03871516431	1
427	0.03857393907	1
428	0.03836883404	1
429	0.03823676905	1
430	0.03814986127	1
431	0.03782324203	1
432	0.03771790534	1
433	0.03749610848	1
434	0.03729283406	1
435	0.03709998336	1
436	0.03692761639	1
437	0.0368556646	1
438	0.0366392193	1
439	0.03654267656	1
440	0.03637603984	1
441	0.03617645495	1
442	0.03596883369	1
443	0.03584897553	1
444	0.03569236374	1
445	0.03551163063	1
446	0.03537226281	1
447	0.03524646375	1
448	0.03511366926	1
449	0.03498844295	1
450	0.03481832668	1
451	0.03463911932	1
452	0.03445439266	1
453	0.03429361369	1
454	0.03413741565	1
455	0.03405682731	1
456	0.03391700913	1
457	0.03383862786	1
458	0.03373290739	1
459	0.03360621879	1
460	0.0334530087	1
461	0.03330082068	1
462	0.03313772294	1
463	0.03305087144	1
464	0.03300548408	1
465	0.03292242583	1
466	0.03276124372	1
467	0.0326506788	1
468	0.03251883233	1
469	0.03240719798	1
470	0.0323245639	1
471	0.0322573288	1
472	0.0321438146	1
473	0.03206115701	1
474	0.03194056292	1
475	0.03187360558	1
476	0.03179607568	1
477	0.03171050972	1
478	0.03155238878	1
479	0.03150001317	1
480	0.03148464841	1
481	0.03143615027	1
482	0.03143448744	1
483	0.03140454056	1
484	0.03134360386	1
485	0.03121615853	1
486	0.03108286846	1
487	0.03097764553	1
488	0.03084807775	1
489	0.03073546955	1
490	0.03057568537	1
491	0.03046572786	1
492	0.03038387616	1
493	0.03022993396	1
494	0.03007875489	1
495	0.03000738033	1
496	0.02990281935	1
497	0.02981039389	1
498	0.0296557299	1
499	0.02954041991	1
