iter	Logloss	Accuracy
92	0.2107563159	0.9329255319
93	0.2096933632	0.9335638298
94	0.2085076784	0.9342553191
95	0.2073574037	0.934787234
96	0.2059100246	0.9359042553
97	0.2048819893	0.9370212766
98	0.2035065031	0.9374468085
99	0.202659512	0.9386170213
100	0.2019040798	0.9389893617
101	0.200734557	0.9393085106
102	0.198995498	0.9411702128
103	0.1972784111	0.9415957447
104	0.1957132252	0.9429787234
105	0.1945165499	0.9436702128
106	0.1935559959	0.9444148936
107	0.1922237917	0.9456914894
108	0.1910168592	0.9462765957
109	0.1899371636	0.9471276596
110	0.1890201761	0.9480319149
111	0.1882329671	0.9483510638
112	0.1863732826	0.9494148936
113	0.1850592654	0.9505851064
114	0.1843284785	0.9510638298
115	0.183131009	0.9516489362
116	0.181952381	0.9525
117	0.1806639373	0.9533510638
118	0.1794476854	0.9546276596
119	0.1782809573	0.954787234
120	0.1768513921	0.9554787234
121	0.1758969486	0.9556914894
122	0.1748118719	0.9563829787
123	0.1736640604	0.9573404255
124	0.1728578843	0.9582446809
125	0.1720969022	0.9585638298
126	0.1715958383	0.9589361702
127	0.1699817097	0.960106383
128	0.1689790941	0.9605319149
129	0.1678444425	0.9609574468
130	0.1668530621	0.9616489362
131	0.1657950799	0.9622340426
132	0.1646280347	0.962712766
133	0.163472875	0.9634574468
134	0.1623451548	0.9637234043
135	0.1609738626	0.9646808511
136	0.1602221388	0.965212766
137	0.159463364	0.9656382979
138	0.1587654056	0.9662234043
139	0.1580094542	0.9664361702
140	0.1564708272	0.9670212766
141	0.1552496156	0.967287234
142	0.1543153194	0.9679255319
143	0.1533000426	0.9689893617
144	0.1522186894	0.9693085106
145	0.1510790603	0.969787234
146	0.1500355655	0.9701595745
147	0.1489436637	0.9709574468
148	0.1481035466	0.9717553191
149	0.1470840616	0.9717553191
150	0.146002383	0.9721808511
151	0.1453326799	0.9726595745
152	0.144497179	0.9728191489
153	0.1437133249	0.9731382979
154	0.1430967135	0.9734574468
155	0.1424120163	0.9732978723
156	0.1414856814	0.9735638298
157	0.1405818276	0.9739361702
158	0.1398644475	0.9744680851
159	0.138569154	0.9751595745
160	0.1374989725	0.9756382979
161	0.1370121242	0.9760638298
162	0.1363494707	0.9762765957
163	0.1353723081	0.9762765957
164	0.1345523779	0.9764893617
165	0.133852424	0.9767553191
166	0.1333025187	0.9768085106
167	0.1325677283	0.9771276596
168	0.1322822562	0.9772340426
169	0.1315235927	0.9775531915
170	0.1306158496	0.9778191489
171	0.1295391837	0.9780851064
172	0.128646813	0.9787234043
173	0.1284595669	0.9787765957
174	0.1272666779	0.9796808511
175	0.1265839228	0.9799468085
176	0.1256638309	0.9803723404
177	0.125189075	0.9804255319
178	0.124673719	0.9805851064
179	0.1240007755	0.9807978723
180	0.1229366317	0.9819148936
181	0.1224019798	0.9819148936
182	0.121441579	0.9824468085
183	0.1212458401	0.9825531915
184	0.1206710817	0.982606383
185	0.1198396685	0.9827659574
186	0.1189780069	0.9834042553
187	0.1182386665	0.9835638298
188	0.1174202542	0.9838829787
189	0.1164242363	0.9845744681
190	0.1156595836	0.9846808511
191	0.1151834007	0.9850531915
192	0.1147193363	0.9851595745
193	0.1141932713	0.9855851064
194	0.1133761888	0.9860106383
195	0.1125281628	0.9862234043
196	0.1118345639	0.9863297872
197	0.1109727109	0.9867021277
198	0.1103729559	0.9868617021
199	0.1097377249	0.9871276596
200	0.109202825	0.9873404255
201	0.108749909	0.987606383
202	0.1080896484	0.9878191489
203	0.1074160045	0.987712766
204	0.1066659741	0.9880851064
205	0.1060007697	0.9882978723
206	0.1057827848	0.9882446809
207	0.1053713469	0.9884042553
208	0.1048542269	0.9885106383
209	0.1041326418	0.9887765957
210	0.1035956114	0.9889893617
211	0.1025017466	0.9896808511
212	0.1018509094	0.9900531915
213	0.1013626983	0.9903191489
214	0.1009855518	0.9904787234
215	0.1006425974	0.9904787234
216	0.0999861421	0.9906914894
217	0.09898181117	0.9907978723
218	0.09864191583	0.9908510638
219	0.0981462949	0.9907978723
220	0.09765734522	0.9910106383
221	0.09689340994	0.9914361702
222	0.09633614512	0.9919148936
223	0.09563654268	0.9918617021
224	0.09513627372	0.9921276596
225	0.09479839259	0.9921808511
226	0.09409996451	0.992287234
227	0.09379839459	0.9924468085
228	0.09364688355	0.992393617
229	0.09322205371	0.9924468085
230	0.09249071311	0.992606383
231	0.09176739125	0.9927659574
232	0.09142971872	0.9928723404
233	0.090752917	0.9931382979
234	0.08994080279	0.9932978723
235	0.08932803637	0.9933510638
236	0.08888689392	0.9934574468
237	0.08842086655	0.9935638298
238	0.0877558691	0.9938829787
239	0.08735677188	0.9938829787
240	0.08689258966	0.9939361702
241	0.08660248725	0.9939361702
242	0.08615948108	0.9942553191
243	0.08564766236	0.9943617021
244	0.08544458646	0.9944148936
245	0.0849995433	0.9945212766
246	0.08437218436	0.9948404255
247	0.08417082699	0.9948404255
248	0.08370840474	0.995
249	0.0832544294	0.995
250	0.08269882355	0.9953723404
251	0.08214095088	0.9954255319
252	0.08168296675	0.9954787234
253	0.0811279863	0.9956382979
254	0.0805910939	0.9960638298
255	0.08008319712	0.9962765957
256	0.07968763486	0.9964361702
257	0.07939250808	0.9963829787
258	0.0790470672	0.9964361702
259	0.07874843984	0.9965425532
260	0.07840617872	0.9965957447
261	0.07774117681	0.9968617021
262	0.07727486654	0.9970744681
263	0.07706935329	0.9970744681
264	0.07678949272	0.9971808511
265	0.07636969051	0.9971808511
266	0.07580134979	0.997393617
267	0.07551159007	0.997393617
268	0.07510200666	0.997393617
269	0.07469591469	0.997393617
270	0.07428244579	0.997393617
271	0.07391165063	0.997393617
272	0.07348179732	0.997606383
273	0.07302974558	0.9976595745
274	0.07247022952	0.9978723404
275	0.07221230326	0.9979787234
276	0.07162213891	0.9979787234
277	0.07105427071	0.9981382979
278	0.07063391415	0.9982978723
279	0.07009617688	0.9984042553
280	0.06959604511	0.9984574468
281	0.06943778382	0.9984574468
282	0.06917385268	0.9985106383
283	0.06897272995	0.9985106383
284	0.06863310804	0.9984574468
285	0.0681793676	0.9987234043
286	0.06763022615	0.9986170213
287	0.06730831995	0.9985638298
288	0.06696445413	0.9986170213
289	0.06657057608	0.9986702128
290	0.06639373602	0.9987234043
291	0.06611736595	0.9987234043
292	0.06575030447	0.9988297872
293	0.06542464376	0.9988829787
294	0.06495061194	0.9989361702
295	0.06460971976	0.9989893617
296	0.06415398229	0.9990425532
297	0.06366970759	0.9990957447
298	0.06328421788	0.9990957447
299	0.0630100949	0.9990957447
300	0.06277980179	0.9991489362
301	0.06241816348	0.9992021277
302	0.06223088286	0.9992021277
303	0.06187694858	0.9992553191
304	0.0614776164	0.9993085106
305	0.06114575949	0.9993085106
306	0.06075900553	0.9992553191
307	0.06043654398	0.9993617021
308	0.06024904021	0.9993617021
309	0.05998618876	0.9993617021
310	0.05972951292	0.9993617021
311	0.05952256232	0.9993085106
312	0.0592941401	0.9994148936
313	0.05918500479	0.9993617021
314	0.0589245054	0.9993617021
315	0.05855329598	0.9994148936
316	0.05814753612	0.9993617021
317	0.0579279836	0.9994148936
318	0.05772187449	0.9994148936
319	0.05743303516	0.9995212766
320	0.05720854792	0.9995744681
321	0.05689212748	0.9995744681
322	0.05664020021	0.9995212766
323	0.05639696827	0.9996808511
324	0.05618320216	0.9996808511
325	0.05585771378	0.9997340426
326	0.05553617172	0.9997340426
327	0.05510307504	0.999787234
328	0.05484941433	0.999787234
329	0.05455590877	0.999787234
330	0.05427966896	0.999787234
331	0.05395129218	0.999893617
332	0.05376776337	0.999893617
333	0.05353587598	0.999893617
334	0.05337534494	0.999893617
335	0.05321533407	0.999893617
336	0.05293432985	0.999893617
337	0.05268557401	0.999893617
338	0.05244423204	0.999893617
339	0.05217700046	0.999893617
340	0.05192566143	0.999893617
341	0.05165642695	0.999893617
342	0.05146678429	0.999893617
343	0.05123801198	0.999893617
344	0.05097993691	0.999893617
345	0.05064817229	0.999893617
346	0.05042645884	0.999893617
347	0.05010421579	0.999893617
348	0.04983862534	0.999893617
349	0.04965817207	0.999893617
350	0.04947056592	0.999893617
351	0.04925898394	0.999893617
352	0.04903017241	0.9999468085
353	0.04883582496	0.9999468085
354	0.04863725619	0.9999468085
355	0.0485308873	0.9999468085
356	0.04841758673	0.9999468085
357	0.0482218039	0.9999468085
358	0.04802762346	0.999893617
359	0.04786566839	0.9999468085
360	0.04778818068	0.9999468085
361	0.04758631206	0.9999468085
362	0.04734286588	0.9999468085
363	0.04712595149	1
364	0.04693812985	1
365	0.04668599011	1
366	0.04656294225	1
367	0.04623916	1
368	0.04596088332	0.9999468085
369	0.04584798871	0.9999468085
370	0.04556387084	1
371	0.04534269848	0.9999468085
372	0.04519867177	1
373	0.04507167219	1
374	0.0448540016	1
375	0.04468445149	1
376	0.04454058712	1
377	0.04427902082	1
378	0.04399063915	1
379	0.04378503929	1
380	0.04357771602	1
381	0.04327123325	1
382	0.04309431332	1
383	0.04293204095	1
384	0.04271631822	1
385	0.04254060608	1
386	0.04240018844	1
387	0.04236057976	1
388	0.0421942229	1
389	0.04201165841	1
390	0.04181547175	1
391	0.0416718068	1
392	0.04154516301	1
393	0.04137396333	1
394	0.04120897795	1
395	0.04103900054	1
396	0.0409295459	1
397	0.04085372591	1
398	0.04068199078	1
399	0.04053661634	1
400	0.04038568898	1
401	0.04029452319	1
402	0.04022812375	1
403	0.04005421996	1
404	0.03982515726	1
405	0.03970341162	1
406	0.03953176304	1
407	0.03938349798	1
408	0.03921809171	1
409	0.03909697469	1
410	0.03895020191	1
411	0.03876805567	1
412	0.03859001178	1
413	0.03849113883	1
414	0.0383082601	1
415	0.03820129529	1
416	0.0380540864	1
417	0.03787181611	1
418	0.03774307232	1
419	0.03760905643	1
420	0.03749465408	1
421	0.03734041483	1
422	0.03712889797	1
423	0.03696147547	1
424	0.03685373306	1
425	0.03671576366	1
426	0.03653108104	1
427	0.03648415043	1
428	0.03639327074	1
429	0.03625046959	1
430	0.03609958048	1
431	0.03592959734	1
432	0.03572590094	1
433	0.03563175648	1
434	0.03550755264	1
435	0.03540507794	1
436	0.03527261712	1
437	0.03509844737	1
438	0.03498279781	1
439	0.03487636702	1
440	0.03476925011	1
441	0.03459994579	1
442	0.03447809509	1
443	0.03431567955	1
444	0.03423758739	1
445	0.03411023214	1
446	0.0340496352	1
447	0.03399567808	1
448	0.03377778279	1
449	0.03367730489	1
450	0.03360919339	1
451	0.03348680764	1
452	0.03332451043	1
453	0.03321013711	1
454	0.03310292692	1
455	0.03297102471	1
456	0.03291758504	1
457	0.03281116481	1
458	0.03261371967	1
459	0.03246577247	1
460	0.03231275632	1
461	0.0321660729	1
462	0.03196018248	1
463	0.03174899797	1
464	0.03166269493	1
465	0.03150553293	1
466	0.03137968492	1
467	0.03122953431	1
468	0.03111423841	1
469	0.03103260991	1
470	0.0309064923	1
471	0.0307848505	1
472	0.0306338916	1
473	0.03049071188	1
474	0.03042211861	1
475	0.03037086212	1
476	0.03020884732	1
477	0.0301088003	1
478	0.02995172526	1
479	0.02981487616	1
480	0.02968927386	1
481	0.02958933312	1
482	0.02956791628	1
483	0.02945966341	1
484	0.02933500359	1
485	0.0292383378	1
486	0.02918896972	1
487	0.02910784739	1
488	0.0289444908	1
489	0.02887135829	1
490	0.02874745645	1
491	0.02864040977	1
492	0.02852563958	1
493	0.028479155	1
494	0.02835789887	1
495	0.02821936225	1
496	0.02807985474	1
497	0.02798469004	1
498	0.02787659903	1
499	0.02779372776	1
